,영업상태코드,소재지면적,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),lon,lat,도시
6355,1,488.52,서울특별시 강동구 천중로38길 69 (길동),하와이장,여관업,212067.5917227,448426.711983473,127.13443819609509,37.53801470319415,서울특별시
6356,1,592.83,서울특별시 강동구 천중로 197 (길동),샘호텔,여관업,212500.944333676,448774.244352871,127.1393472809808,37.5411401947113,서울특별시
6357,1,583.72,서울특별시 강동구 올림픽로70길 50-11 (천호동),연,일반호텔,211106.976122154,448495.854460019,127.12357027294574,37.538649669378174,서울특별시
6358,1,485.76,서울특별시 강동구 진황도로 174 (둔촌동),광지,여관업,212506.489308263,447603.617955744,127.13939019760554,37.53059288665354,서울특별시
6359,1,1669.49,서울특별시 강동구 구천면로24길 19 (천호동),HOTEL H (호텔에이취),여관업,211076.194318424,448620.042861221,127.12322384846063,37.53976896319189,서울특별시
6360,1,486.0,서울특별시 강동구 고덕로 42 (암사동),스카이모텔,여관업,211409.860763057,450261.169174695,127.12702459046177,37.55455129176567,서울특별시
6361,1,548.64,서울특별시 강동구 구천면로24길 20-10 (천호동),밀레오모텔,여관업,211020.102907539,448649.864922002,127.12258962751042,37.540038325026735,서울특별시
6362,1,442.8,서울특별시 강동구 천호대로175길 11-9 (길동),그린파크,여관업,211971.329543348,448131.671150412,127.1333442483012,37.53535766034188,서울특별시
6363,1,421.2,서울특별시 강동구 진황도로 200 (둔촌동),에스,여관업,212610.638199054,447367.687644043,127.14056445344549,37.52846576444903,서울특별시
6364,1,460.56,서울특별시 강동구 올림픽로70길 44 (천호동),에바파크,여관업,211069.445740714,448556.050771092,127.12314653060285,37.53919248101875,서울특별시
6365,1,146.61,서울특별시 강동구 구천면로28길 15 (천호동),명동여인숙,여관업,211338.001437249,448667.763335838,127.12618688818135,37.5401957576078,서울특별시
6366,1,349.65,서울특별시 강동구 천중로 13-1 (천호동),이레,여관업,210846.487722714,449309.511056285,127.12063487532183,37.54598371725563,서울특별시
6367,1,228.96,서울특별시 강동구 진황도로 9 (천호동),씨티모텔,여관업,211315.020590071,448653.903297665,127.12592664966135,37.5400711605703,서울특별시
6368,1,946.96,서울특별시 강동구 올림픽로72길 19-4 (천호동),호텔 6월,여관업,210995.547006806,448600.927665918,127.12231105196982,37.539597696285995,서울특별시
6369,1,258.21,서울특별시 강동구 천호대로159길 22-40 (천호동),하늘사랑,여관업,211325.516186211,448465.168201879,127.12604251279882,37.53837054716182,서울특별시
6370,1,2410.12,서울특별시 강동구 풍성로 210 (성내동),발리관광호텔,관광호텔,211855.041782136,447431.586848941,127.13201731462328,37.52905145449638,서울특별시
6371,1,1359.87,서울특별시 강동구 구천면로24길 20-31 (천호동),라벤더,여관업,210980.081792003,448647.823358979,127.12213676272073,37.54002040519313,서울특별시
6372,1,1354.42,서울특별시 강동구 구천면로24길 13 (천호동),호텔8월,여관업,211088.078271674,448650.667001679,127.12335877317345,37.54004474185152,서울특별시
6373,1,488.52,서울특별시 강동구 천중로38길 71 (길동),허브모텔,여관업,212067.5917227,448426.711983473,127.13443819609509,37.53801470319415,서울특별시
6374,1,621.26,서울특별시 강동구 올림픽로 677 (천호동),테마모텔,여관업,210918.821169453,448868.161028163,127.12144686194343,37.542006349353755,서울특별시
6375,1,2571.59,서울특별시 강동구 천중로 27 (천호동),바고관광호텔,관광호텔,210981.596844031,449282.085359224,127.12216333362093,37.54573502509505,서울특별시
6376,1,1368.34,서울특별시 강동구 양재대로109길 22 (길동),오라호텔,여관업,212205.787403233,448264.640144162,127.1359991431048,37.53655264289327,서울특별시
6377,1,241.73,서울특별시 강동구 상암로 97 (암사동),강남장여관,여관업,211753.220362354,449490.298389806,127.13089814428682,37.54760154515322,서울특별시
6378,1,311.83,서울특별시 강동구 진황도로43길 13 (길동),첼로모텔,여관업,212171.816136674,448192.768866548,127.13561359566518,37.53590553586264,서울특별시
6379,1,1422.48,서울특별시 강동구 구천면로24길 28 (천호동),히트호텔(HIT),여관업,211033.50025702,448588.893143295,127.12274030650966,37.5394888158413,서울특별시
6380,1,2157.69,서울특별시 강동구 진황도로 93 (길동),아르고,일반호텔,212025.713738228,448227.378064025,127.13396111885073,37.53621926732332,서울특별시
6381,1,669.81,서울특별시 강동구 올림픽로70길 50-10 (천호동외1필지),모텔펠리스,여관업,211093.208881131,448505.742992179,127.12341464951206,37.53873892883035,서울특별시
6382,1,739.19,서울특별시 강동구 양재대로109길 7 (길동),에스라인,여관업,212190.031234497,448197.496798765,127.13581976401136,37.53594789486659,서울특별시
6383,1,84.0,서울특별시 강동구 천호대로159길 45 (천호동),성남,여관업,211248.48506988,448593.641499474,127.12517288989663,37.53952901661658,서울특별시
6384,1,779.52,서울특별시 강동구 천중로40길 70 (길동),썸모텔,여관업,212091.718187686,448438.595701434,127.13471137140847,37.538121460115434,서울특별시
6385,1,585.9,서울특별시 강동구 올림픽로 654-5 (천호동),무오래호텔,여관업,210905.120429143,448608.917149869,127.12128800925478,37.53967074791312,서울특별시
6386,1,508.15,서울특별시 강동구 올림픽로70길 25 (천호동),월 호텔,여관업,210977.157996199,448582.357085194,127.12210270770046,37.539430594822754,서울특별시
6387,1,1801.37,서울특별시 강동구 올림픽로72길 19 (천호동),이너스모텔,여관업,210976.888162331,448606.142810216,127.12210000794776,37.53964490516521,서울특별시
6388,1,1409.56,서울특별시 강동구 천중로40길 77 (길동),윈(Win)호텔,일반호텔,212117.122220343,448386.074909082,127.13499794598769,37.53764792125298,서울특별시
6389,1,366.08,서울특별시 강동구 양재대로109길 11 (길동),이프,여관업,212182.990891276,448219.998761932,127.13574047888277,37.536150727960404,서울특별시
6390,1,802.0,서울특별시 강동구 진황도로 90-0 (길동),탑,여관업,211963.787409013,448212.012860784,127.13326021652593,37.53608162907553,서울특별시
6391,1,2774.85,서울특별시 강동구 천중로42길 78 (길동),아이엠티(IMT)호텔,일반호텔,212146.529904705,448389.402781267,127.13533073459219,37.537677520383454,서울특별시
6392,1,102.97,서울특별시 강동구 올림픽로80길 49 (천호동),동호여관,여관업,211243.600245212,448974.438210358,127.12512341493202,37.54296001706628,서울특별시
6393,1,1524.13,서울특별시 강동구 천호대로159길 22-36 (천호동),호텔 감,관광호텔,211302.314479117,448470.034451444,127.12578006840313,37.538414674552364,서울특별시
6394,1,1107.2,서울특별시 강동구 구천면로 216 (천호동광천 빌딩 3층4층),프라자모텔,여관업,211313.077625136,448686.875129085,127.1259051701633,37.54036825729516,서울특별시
6395,1,1068.72,서울특별시 강동구 동남로73길 17 (명일동),우진모텔,여관업,213632.141350282,450066.954643234,127.15217070969723,37.55277141844238,서울특별시
6396,1,1861.48,서울특별시 강동구 성안로 121 (성내동),월(月) 호텔,여관업,211729.922597656,448004.907407488,127.13061091468172,37.53421861435333,서울특별시
6397,1,804.74,서울특별시 강동구 양재대로109길 26 (길동),일루와(iLLUWA),여관업,212212.69263868,448288.015400093,127.13607765792963,37.53676316083991,서울특별시
6398,1,512.13,서울특별시 강동구 천호대로175길 11-8 (길동),배우모텔,여관업,211985.557965054,448157.196293458,127.133505645342,37.535587455802045,서울특별시
6399,1,436.87,서울특별시 강동구 올림픽로 680 (천호동),오렌지 모텔,여관업,210970.287788822,448871.542577979,127.12202926651815,37.54203620969939,서울특별시
6400,1,879.08,서울특별시 강동구 올림픽로70길 56-10 (천호동),정다운인(IN),여관업,211118.498152719,448494.640837949,127.12370062274694,37.53863859676069,서울특별시
6401,1,2983.87,서울특별시 강동구 천중로40길 63 (길동),하모니호텔,관광호텔,212136.45903212,448450.725351294,127.13521779518449,37.53823016269025,서울특별시
6402,1,448.74,서울특별시 강동구 선사로 82 (천호동),온,여관업,210710.526860304,449286.211575714,127.11909603324595,37.54577537083618,서울특별시
6403,1,381.22,서울특별시 강동구 천중로 90 (천호동),H.S 모텔,여관업,211574.612304035,449144.121621454,127.12887158421235,37.544484775795944,서울특별시
6404,1,439.0,서울특별시 강동구 올림픽로72길 13-1 (천호동),세븐7호텔,여관업,210953.622838364,448624.537126596,127.1218370374735,37.53981091115713,서울특별시
6405,1,874.89,서울특별시 강동구 올림픽로72길 20 (천호동),호텔Blue,여관업,210964.61612664,448592.481418237,127.12196094923634,37.53952196240019,서울특별시
6406,1,777.12,서울특별시 강동구 양재대로 1343 34층 (성내동),별나라,여관업,211877.432748465,447129.956812967,127.13226578063558,37.526333505401205,서울특별시
6407,1,859.93,서울특별시 강동구 올림픽로70길 56-5 (천호동),야자호텔,여관업,211136.514537302,448512.477962546,127.12390474115817,37.53879909152634,서울특별시
6408,1,405.72,서울특별시 강동구 상암로47길 90 (명일동),M-하임모텔,여관업,212717.886022653,449810.397987526,127.14181984075789,37.55047287382196,서울특별시
6409,1,765.99,서울특별시 강동구 천중로40길 71 (길동),러브이즈,여관업,212125.010955053,448412.683729269,127.13508764010056,37.53788756107562,서울특별시
6410,1,574.2,서울특별시 강동구 올림픽로70길 50-8 (천호동),T호텔,여관업,211094.506560566,448526.534688102,127.12342964455594,37.53892624455726,서울특별시
6411,1,110.83,서울특별시 강동구 구천면로29길 60 (천호동),혜성여인숙,여인숙업,211496.505347654,448928.115859492,127.12798439798998,37.54253955737393,서울특별시
6412,1,1001.0,서울특별시 강동구 천중로42길 65 (길동),하이센스,여관업,212196.250210408,448435.478353965,127.13589405718834,37.53809200433997,서울특별시
6413,1,651.27,서울특별시 강동구 구천면로24길 25 (천호동),캠프,여관업,211059.425278766,448590.211563433,127.12303366280874,37.539500386040636,서울특별시
6414,1,2303.72,서울특별시 강동구 천호대로 1041-7 (천호동),아리아호텔,일반호텔,211259.61950272,448429.766363345,127.12529637636219,37.538052381945974,서울특별시
6471,1,499.6,서울특별시 강동구 구천면로 147 (천호동),한강모텔,여관업,210667.748905571,448908.06279368,127.11860650843865,37.54236878081347,서울특별시
6472,1,918.0,서울특별시 강동구 천중로 31 (천호동),호텔올림포스,여관업,211013.81013044,449283.995496925,127.12252787956987,37.54575185335075,서울특별시
6473,1,1805.4,서울특별시 강동구 양재대로111길 28 (길동),아이엠티투(IMT2)호텔,여관업,212139.681876707,448366.810705364,127.13525288104569,37.53747405759945,서울특별시
6474,1,630.32,서울특별시 강동구 진황도로 92 (길동),리치모텔,여관업,211986.914896269,448201.841635941,127.13352172245791,37.5359896886911,서울특별시
6475,1,349.92,서울특별시 강동구 성안로 40 (성내동),금성장,여관업,211477.796824626,447235.809183713,127.12774641701397,37.527292256005325,서울특별시
6476,1,331.89,서울특별시 강동구 올림픽로98길 42 (암사동),스위스여관,여관업,211381.993557024,449786.287632121,127.12670189365076,37.550273006289316,서울특별시
6477,1,961.0,서울특별시 강동구 진황도로 105 (길동),오리엔트모텔,여관업,212142.229797249,448155.712949615,127.13527823900742,37.53557205328615,서울특별시
6606,1,1026.03,서울특별시 영등포구 영중로8길 24 (영등포동3가),라움,여관업,191819.718498501,446214.477314036,126.9053662446859,37.51812386505861,서울특별시
6607,1,81.81,서울특별시 마포구 서강로18길 10 (노고산동),두드림,여인숙업,194233.509668738,450128.342214134,126.93263900950213,37.55340590158506,서울특별시
6608,1,205.0,서울특별시 중구 퇴계로18길 30 (남산동1가),동도모텔,여관업,198597.245073065,450804.501986676,126.98202175881251,37.55951530479953,서울특별시
6609,1,400.44,서울특별시 강남구 언주로87길 24 시티타워 지상2345층 (역삼동),시나브로,일반호텔,203557.912978466,444347.552820127,127.03813519832524,37.501333136223586,서울특별시
6611,1,1212.2,서울특별시 강남구 선릉로92길 8 (삼성동),호텔스타 선릉,여관업,204297.63,444788.745,127.0465032465735,37.505305174866365,서울특별시
6612,1,499.2,서울특별시 중구 명동8가길 52 (충무로2가 5~7층),오요 호스텔 명동2,여관업,198866.588121535,451052.316267375,126.9850697407094,37.56174847460205,서울특별시
6613,1,471.12,서울특별시 강남구 테헤란로68길 13 (대치동56층),시크릿 호텔2,여관업,204579.595290232,444698.393266174,127.0496916254887,37.50448977242584,서울특별시
6614,1,1014.0,서울특별시 강남구 테헤란로68길 11 (대치동),시크릿 호텔,여관업,204574.616118011,444711.023702729,127.04963539074531,37.50460359669886,서울특별시
6615,1,450.25,서울특별시 동작구 신대방3길 59 (신대방동),신라장,여관업,191832.871757622,442881.349005329,126.90555231355714,37.48809259416441,서울특별시
6616,1,477.0,서울특별시 서초구 방배로 200 1층~3층 (방배동),M모텔,여관업,199197.96726261,443239.653970188,126.98882956446744,37.49135717543441,서울특별시
6618,1,499.2,서울특별시 강동구 진황도로 178 (둔촌동),비너스모텔,여관업,212519.352812937,447575.121214075,127.139535245294,37.53033595993047,서울특별시
